6686,"electricity, low voltage, at grid",JP,kWh,0,electricity,supply mix,12.65,0.58052,45.9
7196,"electricity, low voltage, at grid",BG,kWh,0,electricity,supply mix,15.01,0.75931,50.6
7204,"electricity, low voltage, at grid",RO,kWh,0,electricity,supply mix,11.09,0.76878,69.3
776,"electricity, medium voltage, aluminium industry, at grid",GLO,kWh,0,electricity,supply mix,6.04,0.32443,53.7
777,"electricity, medium voltage, at grid",AT,kWh,0,electricity,supply mix,6.01,0.36529,60.8
778,"electricity, medium voltage, at grid",BE,kWh,0,electricity,supply mix,11.43,0.32564,28.5
779,"electricity, medium voltage, at grid",CH,kWh,0,electricity,supply mix,8.08,0.10793,13.4
780,"electricity, medium voltage, at grid",ES,kWh,0,electricity,supply mix,9.63,0.48573,50.4
781,"electricity, medium voltage, at grid",CS,kWh,0,electricity,supply mix,10.96,0.89577,81.7
782,"electricity, medium voltage, at grid",FR,kWh,0,electricity,supply mix,11.77,0.088449,7.5
783,"electricity, medium voltage, at grid",GR,kWh,0,electricity,supply mix,15.56,0.97703,62.8
784,"electricity, medium voltage, at grid",IT,kWh,0,electricity,supply mix,8.95,0.55263,61.7
785,"electricity, medium voltage, at grid",LU,kWh,0,electricity,supply mix,10.55,0.53972,51.2
786,"electricity, medium voltage, at grid",NL,kWh,0,electricity,supply mix,10.75,0.65846,61.3
787,"electricity, medium voltage, at grid",PT,kWh,0,electricity,supply mix,8.72,0.58621,67.2
788,"electricity, medium voltage, at grid",DE,kWh,0,electricity,supply mix,10.96,0.6156,56.2
789,"electricity, medium voltage, at grid",DK,kWh,0,electricity,supply mix,7.98,0.51497,64.5
790,"electricity, medium voltage, at grid",FI,kWh,0,electricity,supply mix,7.73,0.2759,35.7
791,"electricity, medium voltage, at grid",GB,kWh,0,electricity,supply mix,10.65,0.56461,53
792,"electricity, medium voltage, at grid",IE,kWh,0,electricity,supply mix,11.39,0.73504,64.5
793,"electricity, medium voltage, at grid",SE,kWh,0,electricity,supply mix,7.07,0.081986,11.6
794,"electricity, medium voltage, at grid",NO,kWh,0,electricity,supply mix,0.89,0.032098,36.1
795,"electricity, medium voltage, at grid",CZ,kWh,0,electricity,supply mix,11.6,0.79023,68.1
796,"electricity, medium voltage, at grid",HU,kWh,0,electricity,supply mix,13.38,0.59816,44.7
797,"electricity, medium voltage, at grid",PL,kWh,0,electricity,supply mix,13.1,1.0553,80.6
798,"electricity, medium voltage, at grid",SK,kWh,0,electricity,supply mix,10.14,0.43444,42.8
799,"electricity, medium voltage, at grid",SI,kWh,0,electricity,supply mix,7.29,0.41868,57.4
800,"electricity, medium voltage, at grid",HR,kWh,0,electricity,supply mix,8.7,0.45715,52.5
801,"electricity, medium voltage, at grid",BA,kWh,0,electricity,supply mix,6.87,0.68841,100.2
802,"electricity, medium voltage, at grid",MK,kWh,0,electricity,supply mix,11.87,0.9809,82.6
6678,"electricity, medium voltage, at grid",BR,kWh,0,electricity,supply mix,1.52,0.17695,116.4
6681,"electricity, medium voltage, at grid",CN,kWh,0,electricity,supply mix,10.59,0.99789,94.2
6684,"electricity, medium voltage, at grid",US,kWh,0,electricity,supply mix,12.36,0.72664,58.8
6687,"electricity, medium voltage, at grid",JP,kWh,0,electricity,supply mix,11.69,0.53558,45.8
7194,"electricity, medium voltage, at grid",BG,kWh,0,electricity,supply mix,11.84,0.5985,50.5
7202,"electricity, medium voltage, at grid",RO,kWh,0,electricity,supply mix,9.32,0.64672,69.4
10160,"CD-ROM/DVD-ROM drive, desktop computer, at plant",GLO,unit,0,electronics,component,296.58,16.322,55
10161,"CD-ROM/DVD-ROM drive, laptop computer, at plant",GLO,unit,0,electronics,component,93.37,5.0447,54
10167,"LCD glass, at plant",GLO,kg,0,electronics,component,67.21,4.0826,60.7
7096,"backlight, LCD screen, at plant",GLO,kg,0,electronics,component,190.42,10.354,54.4
7017,"cable, connector for computer, without plugs, at plant",GLO,m,0,electronics,component,9.22,0.43464,47.1
7099,"cable, data cable in infrastructure, at plant",GLO,m,0,electronics,component,4.91,0.17549,35.7
7019,"cable, network cable, category 5, without plugs, at plant",GLO,m,0,electronics,component,8.8,0.48005,54.6
7059,"cable, printer cable, without plugs, at plant",GLO,m,0,electronics,component,9.34,0.45018,48.2
7116,"cable, ribbon cable, 20-pin, with plugs, at plant",GLO,kg,0,electronics,component,206.3,9.754,47.3
7098,"cable, three-conductor cable, at plant",GLO,m,0,electronics,component,82.51,2.9949,36.3
7010,"capacitor, SMD type, surface-mounting, at plant",GLO,kg,0,electronics,component,1076.44,55.862,51.9
7013,"capacitor, Tantalum-, through-hole mounting, at plant",GLO,kg,0,electronics,component,3306.29,177.81,53.8
7011,"capacitor, electrolyte type, < 2cm height, at plant",GLO,kg,0,electronics,component,918.84,46.729,50.9
7012,"capacitor, electrolyte type, > 2cm height, at plant",GLO,kg,0,electronics,component,867.08,43.992,50.7
7009,"capacitor, film, through-hole mounting, at plant",GLO,kg,0,electronics,component,1063.21,49.22,46.3
7014,"capacitor, unspecified, at plant",GLO,kg,0,electronics,component,1446.33,74.722,51.7
7081,"connector, PCI bus, at plant",GLO,kg,0,electronics,component,646.09,37.069,57.4
7082,"connector, clamp connection, at plant",GLO,kg,0,electronics,component,174.29,9.1532,52.5
10162,"connector, computer, peripherical type, at plant",GLO,kg,0,electronics,component,150.69,7.6006,50.4
7075,"diode, glass-, SMD type, surface mounting, at plant",GLO,kg,0,electronics,component,4451.8,219.18,49.2
7076,"diode, glass-, through-hole mounting, at plant",GLO,kg,0,electronics,component,4440.3,218.56,49.2
7111,"diode, unspecified, at plant",GLO,kg,0,electronics,component,4444.1,218.76,49.2
7062,"electrode, positive, LaNi5, at plant",GLO,kg,0,electronics,component,363.72,16.441,45.2
7061,"electrolyte, KOH, LiOH additive, at plant",GLO,kg,0,electronics,component,27.73,1.3522,48.8
7087,"electron gun, for CRT tube production, at plant",GLO,kg,0,electronics,component,123.26,7.1078,57.7
10164,"electronic component, active, unspecified, at plant",GLO,kg,0,electronics,component,11698.8,697.39,59.6
10163,"electronic component, passive, unspecified, at plant",GLO,kg,0,electronics,component,895.55,47.088,52.6
7065,"electronic component, unspecified, at plant",GLO,kg,0,electronics,component,4460.7,261.69,58.7
7090,"ferrite, at plant",GLO,kg,0,electronics,component,26.04,1.4125,54.2
7086,"frit, for CRT tube production, at plant",GLO,kg,0,electronics,component,22.94,1.2884,56.2
7085,"funnel glass, CRT screen, at plant",GLO,kg,0,electronics,component,18.81,1.0139,53.9
10156,"inductor, low value multilayer chip type, LMCI, at plant",GLO,kg,0,electronics,component,1341.42,79.345,59.2
10155,"inductor, miniature RF chip type, MRFI, at plant",GLO,kg,0,electronics,component,964.95,51.239,53.1
7067,"inductor, ring core choke type, at plant",GLO,kg,0,electronics,component,788.46,40.181,51
10154,"inductor, unspecified, at plant",GLO,kg,0,electronics,component,1031.59,56.921,55.2
7016,"integrated circuit, IC, logic type, at plant",GLO,kg,0,electronics,component,15374.8,958.44,62.3
7015,"integrated circuit, IC, memory type, at plant",GLO,kg,0,electronics,component,9117,482.07,52.9
7077,"light emitting diode, LED, at plant",GLO,kg,0,electronics,component,4440.3,218.56,49.2
7106,"panel components, at plant",GLO,kg,0,electronics,component,2330.21,150.81,64.7
7084,"panel glass, CRT screen, at plant",GLO,kg,0,electronics,component,20.88,1.1806,56.5
7018,"plugs, inlet and outlet, for computer cable, at plant",GLO,unit,0,electronics,component,7.5,0.34606,46.1
7020,"plugs, inlet and outlet, for network cable, at plant",GLO,unit,0,electronics,component,1.14,0.053178,46.6
7060,"plugs, inlet and outlet, for printer cable, at plant",GLO,unit,0,electronics,component,12.29,0.52126,42.4
7071,"potentiometer, unspecified, at plant",GLO,kg,0,electronics,component,635.89,33.597,52.8
7117,"power adapter, for laptop, at plant",GLO,unit,0,electronics,component,73.79,4.4663,60.5
7108,"production efforts, capacitors",GLO,kg,0,electronics,component,709.48,35.648,50.2
7112,"production efforts, diodes",GLO,kg,0,electronics,component,4393.1,215.91,49.1
10157,"production efforts, inductor",GLO,kg,0,electronics,component,670.37,33.599,50.1
7110,"production efforts, resistors",GLO,kg,0,electronics,component,527.48,27.528,52.2
7114,"production efforts, transistors",GLO,kg,0,electronics,component,2351.31,117.9,50.1
7068,"resistor, SMD type, surface mounting, at plant",GLO,kg,0,electronics,component,2151.43,123.77,57.5
7069,"resistor, metal film type, through-hole mounting, at plant",GLO,kg,0,electronics,component,592.32,31.113,52.5
7070,"resistor, unspecified, at plant",GLO,kg,0,electronics,component,982.95,54.36,55.3
7109,"resistor, wirewound, through-hole mounting, at plant",GLO,kg,0,electronics,component,552.14,28.963,52.5
7074,"switch, toggle type, at plant",GLO,kg,0,electronics,component,251.19,14.163,56.4
7073,"transformer, high voltage use, at plant",GLO,kg,0,electronics,component,100.08,4.9593,49.6
7072,"transformer, low voltage use, at plant",GLO,kg,0,electronics,component,63.22,3.3963,53.7
7078,"transistor, SMD type, surface mounting, at plant",GLO,kg,0,electronics,component,2758.63,138.74,50.3
7080,"transistor, unspecified, at plant",GLO,kg,0,electronics,component,2750.48,138.33,50.3
7113,"transistor, wired, big size, through-hole mounting, at plant",GLO,kg,0,electronics,component,2751.53,138.28,50.3
7079,"transistor, wired, small size, through-hole mounting, at plant",GLO,kg,0,electronics,component,2741.21,137.97,50.3
7115,"wafer, fabricated, for integrated circuit, at plant",GLO,m2,0,electronics,component,746960,67065,89.8
6992,"CRT screen, 17 inches, at plant",GLO,unit,0,electronics,devices,4538.7,253.68,55.9
6993,"LCD flat screen, 17 inches, at plant",GLO,unit,0,electronics,devices,3463.65,220.99,63.8
6991,"desktop computer, without screen, at plant",GLO,unit,0,electronics,devices,4481.4,255.78,57.1
6997,"keyboard, standard version, at plant",GLO,unit,0,electronics,devices,441.1,25.31,57.4
6994,"laptop computer, at plant",GLO,unit,0,electronics,devices,2781.03,168.96,60.8
6998,"mouse device, optical, with cable, at plant",GLO,unit,0,electronics,devices,87.36,4.9611,56.8
6995,"printer, laser jet, b/w, at plant",GLO,unit,0,electronics,devices,839.55,49.033,58.4
6996,"printer, laser jet, colour, at plant",GLO,unit,0,electronics,devices,842.21,49.086,58.3
10158,"HDD, desktop computer, at plant",GLO,unit,0,electronics,module,195.84,11.149,56.9
10159,"HDD, laptop computer, at plant",GLO,unit,0,electronics,module,59.63,3.2704,54.8
10142,"ITO powder, for target production, at plant",RER,kg,0,electronics,module,351.51,20.294,57.7
10146,"ITO, sintered target, at plant",RER,kg,0,electronics,module,560,32.91,58.8
7000,"LCD module, at plant",GLO,kg,0,electronics,module,885.09,55.904,63.2
7105,"assembly, LCD module",GLO,kg,0,electronics,module,503.92,33.752,67
10169,"assembly, LCD screen",GLO,kg,0,electronics,module,133,10.094,75.9
7003,"battery, LiIo, rechargeable, prismatic, at plant",GLO,kg,0,electronics,module,868.9,75.397,86.8
7001,"battery, NiMH, rechargeable, prismatic, at plant",GLO,kg,0,electronics,module,878.89,50,56.9
6999,"cathode-ray tube, CRT screen, at plant",GLO,kg,0,electronics,module,117,6.9483,59.4
7063,"electrode, negative, LiC6, at plant",GLO,kg,0,electronics,module,54.66,2.9711,54.4
7066,"electrode, negative, Ni, at plant",GLO,kg,0,electronics,module,1074.36,51.907,48.3
7064,"electrode, positive, LiMn2O4, at plant",GLO,kg,0,electronics,module,454.97,8.6242,19
10806,"fan, at plant",GLO,kg,0,electronics,module,241.45,10.864,45
7118,"magnetite, at plant",GLO,kg,0,electronics,module,15.65,0.7793,49.8
7121,"mischmetal, primary, at plant",GLO,kg,0,electronics,module,335.65,16.289,48.5
10786,"mounting, surface mount technology, Pb-containing solder",GLO,m2,0,electronics,module,104.61,5.6594,54.1
10788,"mounting, surface mount technology, Pb-free solder",GLO,m2,0,electronics,module,126.87,6.836,53.9
10787,"mounting, through-hole technology, Pb-containing solder",GLO,m2,0,electronics,module,1647.59,78.161,47.4
10789,"mounting, through-hole technology, Pb-free solder",GLO,m2,0,electronics,module,930.72,45.19,48.6
10805,"power supply unit, at plant",CN,unit,0,electronics,module,537.42,27.386,51
7101,"printed wiring board, mixed mounted, unspec., solder mix, at plant",GLO,kg,0,electronics,module,2529.62,146.01,57.7
10794,"printed wiring board, mounted, Desktop PC mainboard, Pb containing, at plant",GLO,kg,0,electronics,module,2667.98,152.1,57
10796,"printed wiring board, mounted, Desktop PC mainboard, Pb free, at plant",GLO,kg,0,electronics,module,2661.56,151.88,57.1
7102,"printed wiring board, mounted, Desktop PC mainboard, at plant",GLO,kg,0,electronics,module,2663.54,151.94,57
10795,"printed wiring board, mounted, Laptop PC mainboard, Pb containing, at plant",GLO,kg,0,electronics,module,4414.4,253.06,57.3
10797,"printed wiring board, mounted, Laptop PC mainboard, Pb free, at plant",GLO,kg,0,electronics,module,4403,252.66,57.4
7103,"printed wiring board, mounted, Laptop PC mainboard, at plant",GLO,kg,0,electronics,module,4406.4,252.78,57.4
10802,"printed wiring board, power supply unit desktop PC, Pb containing, at plant",GLO,kg,0,electronics,module,774.63,39.6,51.1
10803,"printed wiring board, power supply unit desktop PC, Pb free, at plant",GLO,kg,0,electronics,module,739.33,37.977,51.4
10804,"printed wiring board, power supply unit desktop PC, solder mix, at plant",GLO,kg,0,electronics,module,749.92,38.464,51.3
7008,"printed wiring board, surface mount, at plant",GLO,m2,0,electronics,module,5141.7,265.23,51.6
10996,"printed wiring board, surface mount, lead-containing surface, at plant",GLO,m2,0,electronics,module,5126.7,264.31,51.6
10995,"printed wiring board, surface mount, lead-free surface, at plant",GLO,m2,0,electronics,module,5156.8,266.16,51.6
10780,"printed wiring board, surface mounted, unspec., Pb containing, at plant",GLO,kg,0,electronics,module,4031.6,236.97,58.8
10791,"printed wiring board, surface mounted, unspec., Pb free, at plant",GLO,kg,0,electronics,module,4043.7,237.68,58.8
10790,"printed wiring board, surface mounted, unspec., solder mix, at plant",GLO,kg,0,electronics,module,4040.1,237.46,58.8
10781,"printed wiring board, through-hole mounted, unspec., Pb containing, at plant",GLO,kg,0,electronics,module,1048.49,55.899,53.3
10792,"printed wiring board, through-hole mounted, unspec., Pb free, at plant",GLO,kg,0,electronics,module,1006.61,53.973,53.6
10793,"printed wiring board, through-hole mounted, unspec., solder mix, at plant",GLO,kg,0,electronics,module,1019.18,54.551,53.5
7007,"printed wiring board, through-hole, at plant",GLO,m2,0,electronics,module,1917.12,96.455,50.3
10998,"printed wiring board, through-hole, lead-containing surface, at plant",GLO,m2,0,electronics,module,1917.39,96.468,50.3
10997,"printed wiring board, through-hole, lead-free surface, at plant",GLO,m2,0,electronics,module,1916.75,96.442,50.3
10962,"sputtering, ITO, for LCD",RER,m3,0,electronics,module,342200000,16399000,47.9
7005,"toner module, laser jet, b/w, at plant",GLO,unit,0,electronics,module,198.29,8.8577,44.7
7006,"toner module, laser jet, colour, at plant",GLO,unit,0,electronics,module,200.96,8.9112,44.3
7119,"toner, black, powder, at plant",GLO,kg,0,electronics,module,137.89,5.1426,37.3
7057,"toner, black, used for printing",RER,kg,0,electronics,module,794.85,40.24,50.6
7120,"toner, colour, powder, at plant",GLO,kg,0,electronics,module,148.13,5.3484,36.1
7058,"toner, colour, used for printing",RER,kg,0,electronics,module,805.65,37.567,46.6
7022,"use, computer, desktop with CRT monitor, active mode",CH,h,0,electronics,services,1.58,0.031425,19.9
7036,"use, computer, desktop with CRT monitor, active mode",RER,h,0,electronics,services,2.02,0.09734,48.2
7025,"use, computer, desktop with CRT monitor, home use",CH,h,0,electronics,services,0.48,0.016482,34.3
7039,"use, computer, desktop with CRT monitor, home use",RER,h,0,electronics,services,0.57,0.028932,50.8
7024,"use, computer, desktop with CRT monitor, off mode",CH,h,0,electronics,services,0.27,0.013617,50.4
7038,"use, computer, desktop with CRT monitor, off mode",RER,h,0,electronics,services,0.29,0.015815,54.5
6980,"use, computer, desktop with CRT monitor, office use",CH,h,0,electronics,services,0.6,0.018108,30.2
7023,"use, computer, desktop with CRT monitor, standby/sleep mode",CH,h,0,electronics,services,0.63,0.01853,29.4
7037,"use, computer, desktop with CRT monitor, standby/sleep mode",RER,h,0,electronics,services,0.77,0.038304,49.7
7026,"use, computer, desktop with LCD monitor, active mode",CH,h,0,electronics,services,0.97,0.022816,23.5
7040,"use, computer, desktop with LCD monitor, active mode",RER,h,0,electronics,services,1.23,0.060168,48.9
7029,"use, computer, desktop with LCD monitor, home use",CH,h,0,electronics,services,0.36,0.01447,40.2
7043,"use, computer, desktop with LCD monitor, home use",RER,h,0,electronics,services,0.41,0.021964,53.6
7028,"use, computer, desktop with LCD monitor, off mode",CH,h,0,electronics,services,0.24,0.012807,53.4
7042,"use, computer, desktop with LCD monitor, off mode",RER,h,0,electronics,services,0.25,0.014345,57.4
7027,"use, computer, desktop with LCD monitor, sleep/standby mode",CH,h,0,electronics,services,0.48,0.016062,33.5
7041,"use, computer, desktop with LCD monitor, sleep/standby mode",RER,h,0,electronics,services,0.57,0.029245,51.3
7021,"use, computer, desktop, mix, home use",CH,h,0,electronics,services,0.41,0.015195,37.1
7035,"use, computer, desktop, mix, home use",RER,h,0,electronics,services,0.47,0.024473,52.1
6979,"use, computer, desktop, mix, office use",CH,h,0,electronics,services,0.49,0.016357,33.4
6985,"use, computer, desktop, mix, office use",RER,h,0,electronics,services,0.58,0.02979,51.4
6986,"use, computer, desktop, with CRT monitor, office use",RER,h,0,electronics,services,0.73,0.036372,49.8
6981,"use, computer, desktop, with LCD monitor, office use",CH,h,0,electronics,services,0.43,0.015372,35.7
6987,"use, computer, desktop, with LCD monitor, office use",RER,h,0,electronics,services,0.5,0.026088,52.2
7030,"use, computer, laptop, active mode",CH,h,0,electronics,services,0.25,0.0071572,28.6
7044,"use, computer, laptop, active mode",RER,h,0,electronics,services,0.31,0.015506,50
7032,"use, computer, laptop, off mode",CH,h,0,electronics,services,0.09,0.005008,55.6
7046,"use, computer, laptop, off mode",RER,h,0,electronics,services,0.1,0.0056671,56.7
6982,"use, computer, laptop, office use",CH,h,0,electronics,services,0.43,0.015372,35.7
6988,"use, computer, laptop, office use",RER,h,0,electronics,services,0.15,0.0080391,53.6
7031,"use, computer, laptop, standby/sleep mode",CH,h,0,electronics,services,0.12,0.005315,44.3
7045,"use, computer, laptop, standby/sleep mode",RER,h,0,electronics,services,0.13,0.0070727,54.4
6983,"use, printer, laser jet, b/w, per kg printed paper",CH,kg,0,electronics,services,3.88,0.17086,44
6989,"use, printer, laser jet, b/w, per kg printed paper",RER,kg,0,electronics,services,4.11,0.20469,49.8
7033,"use, printer, laser jet, b/w, printing per h",CH,h,0,electronics,services,7.58,0.34886,46
7047,"use, printer, laser jet, b/w, printing per h",RER,h,0,electronics,services,7.7,0.36652,47.6
6984,"use, printer, laser jet, colour, per kg printed paper",CH,kg,0,electronics,services,5.49,0.18222,33.2
6990,"use, printer, laser jet, colour, per kg printed paper",RER,kg,0,electronics,services,6.24,0.29208,46.8
7034,"use, printer, laser jet, colour, printing per h",CH,h,0,electronics,services,2.6,0.11103,42.7
7048,"use, printer, laser jet, colour, printing per h",RER,h,0,electronics,services,2.72,0.12869,47.3
6580,"sugar, from sugar beet, at sugar refinery",CH,kg,0,food industry,processing,6.31,0.28079,44.5
6581,"sugar, from sugarcane, at sugar refinery",BR,kg,0,food industry,processing,2,0.10546,52.7
803,"anti-reflex-coating, etching, solar glass",DK,m2,0,glass,construction,22.52,1.3636,60.6
805,"flat glass, coated, at plant",RER,kg,0,glass,construction,14.7,0.62552,42.6
806,"flat glass, uncoated, at plant",RER,kg,0,glass,construction,12.58,0.51811,41.2
808,"glass fibre, at plant",RER,kg,0,glass,construction,44.74,2.4144,54
810,"glass tube, borosilicate, at plant",DE,kg,0,glass,construction,40.05,2.3266,58.1
811,"solar collector glass tube, with silver mirror, at plant",DE,kg,0,glass,construction,118.16,6.195,52.4
812,"solar glass, low-iron, at regional storage",RER,kg,0,glass,construction,14.38,0.62548,43.5
813,"tempering, flat glass",RER,kg,0,glass,construction,3.54,0.17151,48.4
816,"glass, cullets, sorted, at sorting plant",RER,kg,0,glass,packaging,0.6,0.042005,70
817,"glass, from public collection, unsorted",RER,kg,0,glass,packaging,0.46,0.025588,55.6
818,"packaging glass, brown, at plant",CH,kg,0,glass,packaging,11.89,0.6518,54.8
819,"packaging glass, brown, at plant",DE,kg,0,glass,packaging,9.4,0.57234,60.9
820,"packaging glass, brown, at plant",RER,kg,0,glass,packaging,15.34,0.85135,55.5
821,"packaging glass, brown, at regional storage",CH,kg,0,glass,packaging,13.19,0.7327,55.5
822,"packaging glass, green, at plant",CH,kg,0,glass,packaging,9.46,0.51121,54
823,"packaging glass, green, at plant",DE,kg,0,glass,packaging,8.77,0.51763,59
824,"packaging glass, green, at plant",RER,kg,0,glass,packaging,15.07,0.83042,55.1
825,"packaging glass, green, at regional storage",CH,kg,0,glass,packaging,11.49,0.63107,54.9
826,"packaging glass, white, at plant",CH,kg,0,glass,packaging,9.93,0.5408,54.5
827,"packaging glass, white, at plant",DE,kg,0,glass,packaging,9.48,0.59098,62.3
828,"packaging glass, white, at plant",RER,kg,0,glass,packaging,15.26,0.84531,55.4
829,"packaging glass, white, at regional storage",CH,kg,0,glass,packaging,11.92,0.66232,55.6
5892,"benzene, at coke plant",DE,kg,0,hard coal,fuels,55.4,0.37661,6.8
5893,"benzene, at coke plant",GLO,kg,0,hard coal,fuels,55.41,0.47765,8.6
5888,"coke oven gas, at plant",DE,MJ,0,hard coal,fuels,1.38,0.0093566,6.8
5889,"coke oven gas, at plant",GLO,MJ,0,hard coal,fuels,1.38,0.011867,8.6
831,"hard coal briquettes, at plant",RER,MJ,0,hard coal,fuels,1.04,0.0054242,5.2
832,"hard coal coke, at plant",RER,MJ,0,hard coal,fuels,1.39,0.0094793,6.8
833,"hard coal coke, at plant",GLO,MJ,0,hard coal,fuels,1.39,0.012023,8.6
834,"hard coal mix, at regional storage",UCTE,kg,0,hard coal,fuels,28.59,0.10827,3.8
835,"hard coal, at regional storage",WEU,kg,0,hard coal,fuels,31,0.045037,1.5
5890,"tar, at coke plant",DE,kg,0,hard coal,fuels,51.5,0.35006,6.8
5891,"tar, at coke plant",GLO,kg,0,hard coal,fuels,51.5,0.44397,8.6
844,"anthracite, burned in stove 5-15kW",RER,MJ,0,hard coal,heating systems,0.89,0.083811,94.2
846,"hard coal briquette, burned in stove 5-15kW",RER,MJ,0,hard coal,heating systems,1.06,0.089523,84.5
847,"hard coal coke, burned in stove 5-15kW",RER,MJ,0,hard coal,heating systems,1.42,0.10621,74.8
848,"hard coal, burned in industrial furnace 1-10MW",RER,MJ,0,hard coal,heating systems,1.04,0.097509,93.8
849,"heat, anthracite, at stove 5-15kW",RER,MJ,0,hard coal,heating systems,1.28,0.11985,93.6
850,"heat, at hard coal industrial furnace 1-10MW",RER,MJ,0,hard coal,heating systems,1.3,0.12189,93.8
851,"heat, hard coal briquette, at stove 5-15kW",RER,MJ,0,hard coal,heating systems,1.52,0.12802,84.2
852,"heat, hard coal coke, at stove 5-15kW",RER,MJ,0,hard coal,heating systems,2.03,0.15188,74.8
882,"NOx retained, in SCR",GLO,kg,0,hard coal,power plants,14.89,0.71396,47.9
883,"SOx retained, in hard coal flue gas desulphurisation",RER,kg,0,hard coal,power plants,2.25,0.79825,354.8
11088,"electricity, hard coal, at coal mine power plant",CN,kWh,0,hard coal,power plants,38.79,3.4322,88.5
854,"electricity, hard coal, at power plant",AT,kWh,0,hard coal,power plants,11.49,0.88671,77.2
855,"electricity, hard coal, at power plant",BE,kWh,0,hard coal,power plants,12.13,1.0357,85.4
856,"electricity, hard coal, at power plant",ES,kWh,0,hard coal,power plants,12.33,1.0162,82.4
857,"electricity, hard coal, at power plant",FR,kWh,0,hard coal,power plants,12.38,1.0358,83.7
858,"electricity, hard coal, at power plant",IT,kWh,0,hard coal,power plants,11.65,0.98657,84.7
859,"electricity, hard coal, at power plant",NL,kWh,0,hard coal,power plants,12.39,1.0354,83.6
860,"electricity, hard coal, at power plant",PT,kWh,0,hard coal,power plants,11.2,0.96436,86.1
861,"electricity, hard coal, at power plant",UCTE,kWh,0,hard coal,power plants,12.38,0.99012,80
862,"electricity, hard coal, at power plant",DE,kWh,0,hard coal,power plants,12.71,0.96852,76.2
863,"electricity, hard coal, at power plant",NORDEL,kWh,0,hard coal,power plants,11.37,0.85394,75.1
864,"electricity, hard coal, at power plant",CZ,kWh,0,hard coal,power plants,15.39,1.1802,76.7
865,"electricity, hard coal, at power plant",HR,kWh,0,hard coal,power plants,13.04,1.0005,76.7
866,"electricity, hard coal, at power plant",PL,kWh,0,hard coal,power plants,13.68,1.0465,76.5
867,"electricity, hard coal, at power plant",SK,kWh,0,hard coal,power plants,11.79,0.92109,78.1
6070,"electricity, hard coal, at power plant",CENTREL,kWh,0,hard coal,power plants,13.71,1.0499,76.6
7309,"electricity, hard coal, at power plant",US,kWh,0,hard coal,power plants,12.73,1.1441,89.9
11054,"electricity, hard coal, at power plant",ERCOT,kWh,0,hard coal,power plants,15.78,1.1914,75.5
11055,"electricity, hard coal, at power plant",FRCC,kWh,0,hard coal,power plants,9.5,0.96289,101.4
11056,"electricity, hard coal, at power plant",MRO,kWh,0,hard coal,power plants,18.59,1.4107,75.9
11057,"electricity, hard coal, at power plant",NPCC,kWh,0,hard coal,power plants,11.01,1.102,100.1
11058,"electricity, hard coal, at power plant",RFC,kWh,0,hard coal,power plants,10.69,1.0872,101.7
11059,"electricity, hard coal, at power plant",SERC,kWh,0,hard coal,power plants,12.5,1.1129,89
11060,"electricity, hard coal, at power plant",SPP,kWh,0,hard coal,power plants,15.05,1.3645,90.7
11061,"electricity, hard coal, at power plant",WECC,kWh,0,hard coal,power plants,15.63,1.1882,76
11087,"electricity, hard coal, at power plant",CN,kWh,0,hard coal,power plants,12.1,1.1962,98.9
11090,"hard coal, burned in coal mine power plant",CN,MJ,0,hard coal,power plants,1.38,0.12171,88.2
869,"hard coal, burned in power plant",AT,MJ,0,hard coal,power plants,1.29,0.099518,77.1
870,"hard coal, burned in power plant",BE,MJ,0,hard coal,power plants,1.21,0.10357,85.6
871,"hard coal, burned in power plant",ES,MJ,0,hard coal,power plants,1.23,0.10162,82.6
872,"hard coal, burned in power plant",FR,MJ,0,hard coal,power plants,1.21,0.10155,83.9
873,"hard coal, burned in power plant",IT,MJ,0,hard coal,power plants,1.21,0.10223,84.5
874,"hard coal, burned in power plant",NL,MJ,0,hard coal,power plants,1.21,0.10151,83.9
875,"hard coal, burned in power plant",PT,MJ,0,hard coal,power plants,1.17,0.10045,85.9
876,"hard coal, burned in power plant",DE,MJ,0,hard coal,power plants,1.27,0.096852,76.3
877,"hard coal, burned in power plant",CZ,MJ,0,hard coal,power plants,1.26,0.096738,76.8
878,"hard coal, burned in power plant",HR,MJ,0,hard coal,power plants,1.28,0.098089,76.6
879,"hard coal, burned in power plant",PL,MJ,0,hard coal,power plants,1.27,0.0969,76.3
880,"hard coal, burned in power plant",SK,MJ,0,hard coal,power plants,1.26,0.098198,77.9
881,"hard coal, burned in power plant",NORDEL,MJ,0,hard coal,power plants,1.31,0.098608,75.3
11062,"hard coal, burned in power plant",ERCOT,MJ,0,hard coal,power plants,1.35,0.10183,75.4
11063,"hard coal, burned in power plant",FRCC,MJ,0,hard coal,power plants,0.99,0.1003,101.3
11064,"hard coal, burned in power plant",MRO,MJ,0,hard coal,power plants,1.35,0.10222,75.7
11065,"hard coal, burned in power plant",NPCC,MJ,0,hard coal,power plants,0.99,0.099279,100.3
11066,"hard coal, burned in power plant",RFC,MJ,0,hard coal,power plants,0.99,0.10067,101.7
11067,"hard coal, burned in power plant",SERC,MJ,0,hard coal,power plants,1.14,0.10117,88.7
11068,"hard coal, burned in power plant",SPP,MJ,0,hard coal,power plants,1.11,0.10107,91.1
